Price,China
Ticker,000001.SS
Date,
2015-01-27,3352.9599609375
2015-01-28,3305.738037109375
2015-01-29,3262.304931640625
2015-01-30,3210.363037109375
2015-02-02,3128.300048828125
2015-02-03,3204.906982421875
2015-02-04,3174.1259765625
2015-02-05,3136.531005859375
2015-02-06,3075.906982421875
2015-02-09,3095.1240234375
2015-02-10,3141.593017578125
2015-02-11,3157.7041015625
2015-02-12,3173.416015625
2015-02-13,3203.826904296875
2015-02-16,3222.363037109375
2015-02-17,3246.906005859375
2015-02-25,3228.843017578125
2015-02-26,3298.35888671875
2015-02-27,3310.302978515625
2015-03-02,3336.284912109375
2015-03-03,3263.052001953125
2015-03-04,3279.532958984375
2015-03-05,3248.47607421875
2015-03-06,3241.18701171875
2015-03-09,3302.407958984375
2015-03-10,3286.068115234375
2015-03-11,3290.89990234375
2015-03-12,3349.322998046875
2015-03-13,3372.910888671875
2015-03-16,3449.304931640625
2015-03-17,3502.846923828125
2015-03-18,3577.301025390625
2015-03-19,3582.27099609375
2015-03-20,3617.318115234375
2015-03-23,3687.72802734375
2015-03-24,3691.409912109375
2015-03-25,3660.72705078125
2015-03-26,3682.094970703125
2015-03-27,3691.095947265625
2015-03-30,3786.568115234375
2015-03-31,3747.89892578125
2015-04-01,3810.2939453125
2015-04-02,3825.783935546875
2015-04-03,3863.928955078125
2015-04-07,3961.3779296875
2015-04-08,3994.81103515625
2015-04-09,3957.533935546875
2015-04-10,4034.31005859375
2015-04-13,4121.71484375
2015-04-14,4135.56494140625
2015-04-15,4084.1630859375
2015-04-16,4194.8232421875
2015-04-17,4287.2958984375
2015-04-20,4217.0771484375
2015-04-21,4293.623046875
2015-04-22,4398.494140625
2015-04-23,4414.5078125
2015-04-24,4393.68603515625
2015-04-27,4527.39599609375
2015-04-28,4476.21484375
2015-04-29,4476.6201171875
2015-04-30,4441.65478515625
2015-05-04,4480.4638671875
2015-05-05,4298.7060546875
2015-05-06,4229.26611328125
2015-05-07,4112.2138671875
2015-05-08,4205.9169921875
2015-05-11,4333.583984375
2015-05-12,4401.21923828125
2015-05-13,4375.759765625
2015-05-14,4378.31103515625
2015-05-15,4308.69091796875
2015-05-18,4283.4912109375
2015-05-19,4417.5517578125
2015-05-20,4446.2880859375
2015-05-21,4529.421875
2015-05-22,4657.59619140625
2015-05-25,4813.7978515625
2015-05-26,4910.89697265625
2015-05-27,4941.7138671875
2015-05-28,4620.26611328125
2015-05-29,4611.744140625
2015-06-01,4828.73779296875
2015-06-02,4910.52685546875
2015-06-03,4909.97802734375
2015-06-04,4947.10205078125
2015-06-05,5023.09619140625
2015-06-08,5131.880859375
2015-06-09,5113.5341796875
2015-06-10,5106.0361328125
2015-06-11,5121.5927734375
2015-06-12,5166.35009765625
2015-06-15,5062.9931640625
2015-06-16,4887.43212890625
2015-06-17,4967.89794921875
2015-06-18,4785.35595703125
2015-06-19,4478.36376953125
2015-06-23,4576.4921875
2015-06-24,4690.14990234375
2015-06-25,4527.77880859375
2015-06-26,4192.873046875
2015-06-29,4053.030029296875
2015-06-30,4277.22216796875
2015-07-01,4053.699951171875
2015-07-02,3912.76708984375
2015-07-03,3686.9150390625
2015-07-06,3775.912109375
2015-07-07,3727.125
2015-07-08,3507.19189453125
2015-07-09,3709.330078125
2015-07-10,3877.802978515625
2015-07-13,3970.387939453125
2015-07-14,3924.487060546875
2015-07-15,3805.702880859375
2015-07-16,3823.176025390625
2015-07-17,3957.35205078125
2015-07-20,3992.110107421875
2015-07-21,4017.675048828125
2015-07-22,4026.044921875
2015-07-23,4123.9228515625
2015-07-24,4070.907958984375
2015-07-27,3725.55810546875
2015-07-28,3663.001953125
2015-07-29,3789.16796875
2015-07-30,3705.76611328125
2015-07-31,3663.72607421875
2015-08-03,3622.905029296875
2015-08-04,3756.544921875
2015-08-05,3694.572998046875
2015-08-06,3661.5390625
2015-08-07,3744.205078125
2015-08-10,3928.4150390625
2015-08-11,3927.907958984375
2015-08-12,3886.320068359375
2015-08-13,3954.555908203125
2015-08-14,3965.3349609375
2015-08-17,3993.66796875
2015-08-18,3748.1640625
2015-08-19,3794.10888671875
2015-08-20,3664.291015625
2015-08-21,3507.743896484375
2015-08-24,3209.905029296875
2015-08-25,2964.967041015625
2015-08-26,2927.2880859375
2015-08-27,3083.591064453125
2015-08-28,3232.35009765625
2015-08-31,3205.986083984375
2015-09-01,3166.6240234375
2015-09-02,3160.1669921875
2015-09-07,3080.419921875
2015-09-08,3170.451904296875
2015-09-09,3243.089111328125
2015-09-10,3197.89306640625
2015-09-11,3200.23388671875
2015-09-14,3114.798095703125
2015-09-15,3005.172119140625
2015-09-16,3152.262939453125
2015-09-17,3086.06103515625
2015-09-18,3097.9169921875
2015-09-21,3156.5400390625
2015-09-22,3185.618896484375
2015-09-23,3115.887939453125
2015-09-24,3142.68701171875
2015-09-25,3092.346923828125
2015-09-28,3100.756103515625
2015-09-29,3038.136962890625
2015-09-30,3052.781005859375
2015-10-08,3143.35693359375
2015-10-09,3183.152099609375
2015-10-12,3287.662109375
2015-10-13,3293.22998046875
2015-10-14,3262.44091796875
2015-10-15,3338.072998046875
2015-10-16,3391.35205078125
2015-10-19,3386.699951171875
2015-10-20,3425.330078125
2015-10-21,3320.676025390625
2015-10-22,3368.739013671875
2015-10-23,3412.43408203125
2015-10-26,3429.5810546875
2015-10-27,3434.3359375
2015-10-28,3375.196044921875
2015-10-29,3387.31494140625
2015-10-30,3382.56103515625
2015-11-02,3325.0849609375
2015-11-03,3316.695068359375
2015-11-04,3459.639892578125
2015-11-05,3522.819091796875
2015-11-06,3590.031982421875
2015-11-09,3646.881103515625
2015-11-10,3640.485107421875
2015-11-11,3650.2490234375
2015-11-12,3632.902099609375
2015-11-13,3580.839111328125
2015-11-16,3606.95703125
2015-11-17,3604.794921875
2015-11-18,3568.468017578125
2015-11-19,3617.06201171875
2015-11-20,3630.5
2015-11-23,3610.31494140625
2015-11-24,3616.113037109375
2015-11-25,3647.929931640625
2015-11-26,3635.552001953125
2015-11-27,3436.302978515625
2015-11-30,3445.405029296875
2015-12-01,3456.30908203125
2015-12-02,3536.905029296875
2015-12-03,3584.823974609375
2015-12-04,3524.991943359375
2015-12-07,3536.927001953125
2015-12-08,3470.070068359375
2015-12-09,3472.43896484375
2015-12-10,3455.4951171875
2015-12-11,3434.5810546875
2015-12-14,3520.66796875
2015-12-15,3510.35400390625
2015-12-16,3516.18701171875
2015-12-17,3579.9990234375
2015-12-18,3578.964111328125
2015-12-21,3642.471923828125
2015-12-22,3651.76708984375
2015-12-23,3636.089111328125
2015-12-24,3612.485107421875
2015-12-25,3628.0009765625
2015-12-28,3533.779052734375
2015-12-29,3563.736083984375
2015-12-30,3572.8759765625
2015-12-31,3539.181884765625
2016-01-04,3296.258056640625
2016-01-05,3287.7109375
2016-01-06,3361.840087890625
2016-01-07,3125.001953125
2016-01-08,3186.412109375
2016-01-11,3016.7041015625
2016-01-12,3022.861083984375
2016-01-13,2949.596923828125
2016-01-14,3007.64892578125
2016-01-15,2900.969970703125
2016-01-18,2913.8369140625
2016-01-19,3007.739013671875
2016-01-20,2976.694091796875
2016-01-21,2880.48193359375
2016-01-22,2916.56201171875
2016-01-25,2938.514892578125
2016-01-26,2749.784912109375
2016-01-27,2735.55810546875
2016-01-28,2655.660888671875
2016-01-29,2737.60009765625
2016-02-01,2688.85400390625
2016-02-02,2749.570068359375
2016-02-03,2739.2470703125
2016-02-04,2781.02294921875
2016-02-05,2763.491943359375
2016-02-15,2746.196044921875
2016-02-16,2836.571044921875
2016-02-17,2867.337890625
2016-02-18,2862.89306640625
2016-02-19,2860.02099609375
2016-02-22,2927.175048828125
2016-02-23,2903.3310546875
2016-02-24,2928.89599609375
2016-02-25,2741.2451171875
2016-02-26,2767.2099609375
2016-02-29,2687.97900390625
2016-03-01,2733.169921875
2016-03-02,2849.680908203125
2016-03-03,2859.758056640625
2016-03-04,2874.14697265625
2016-03-07,2897.340087890625
2016-03-08,2901.386962890625
2016-03-09,2862.555908203125
2016-03-10,2804.72607421875
2016-03-11,2810.306884765625
2016-03-14,2859.4990234375
2016-03-15,2864.367919921875
2016-03-16,2870.429931640625
2016-03-17,2904.83203125
2016-03-18,2955.14990234375
2016-03-21,3018.802001953125
2016-03-22,2999.363037109375
2016-03-23,3009.9599609375
2016-03-24,2960.969970703125
2016-03-25,2979.1259765625
2016-03-28,2957.820068359375
2016-03-29,2919.83203125
2016-03-30,3000.64501953125
2016-03-31,3003.9150390625
2016-04-01,3009.530029296875
2016-04-05,3053.06494140625
2016-04-06,3050.592041015625
2016-04-07,3008.419921875
2016-04-08,2984.9580078125
2016-04-11,3033.95703125
2016-04-12,3023.64599609375
2016-04-13,3066.637939453125
2016-04-14,3082.362060546875
2016-04-15,3078.116943359375
2016-04-18,3033.659912109375
2016-04-19,3042.822998046875
2016-04-20,2972.583984375
2016-04-21,2952.89111328125
2016-04-22,2959.239990234375
2016-04-25,2946.669921875
2016-04-26,2964.699951171875
2016-04-27,2953.6708984375
2016-04-28,2945.589111328125
2016-04-29,2938.323974609375
2016-05-03,2992.64306640625
2016-05-04,2991.27197265625
2016-05-05,2997.842041015625
2016-05-06,2913.248046875
2016-05-09,2832.113037109375
2016-05-10,2832.591064453125
2016-05-11,2837.037109375
2016-05-12,2835.862060546875
2016-05-13,2827.10888671875
2016-05-16,2850.862060546875
2016-05-17,2843.68408203125
2016-05-18,2807.513916015625
2016-05-19,2806.906005859375
2016-05-20,2825.48291015625
2016-05-23,2843.64501953125
2016-05-24,2821.666015625
2016-05-25,2815.0859375
2016-05-26,2822.443115234375
2016-05-27,2821.0458984375
2016-05-30,2822.450927734375
2016-05-31,2916.615966796875
2016-06-01,2913.508056640625
2016-06-02,2925.22900390625
2016-06-03,2938.681884765625
2016-06-06,2934.097900390625
2016-06-07,2936.044921875
2016-06-08,2927.158935546875
2016-06-13,2833.071044921875
2016-06-14,2842.18896484375
2016-06-15,2887.2099609375
2016-06-16,2872.81689453125
2016-06-17,2885.10498046875
2016-06-20,2888.80908203125
2016-06-21,2878.55810546875
2016-06-22,2905.550048828125
2016-06-23,2891.9599609375
2016-06-24,2854.285888671875
2016-06-27,2895.702880859375
2016-06-28,2912.556884765625
2016-06-29,2931.592041015625
2016-06-30,2929.60595703125
2016-07-01,2932.47607421875
2016-07-04,2988.60400390625
2016-07-05,3006.39208984375
2016-07-06,3017.2919921875
2016-07-07,3016.846923828125
2016-07-08,2988.093994140625
2016-07-11,2994.9169921875
2016-07-12,3049.381103515625
2016-07-13,3060.68896484375
2016-07-14,3054.01806640625
2016-07-15,3054.2958984375
2016-07-18,3043.56396484375
2016-07-19,3036.597900390625
2016-07-20,3027.89990234375
2016-07-21,3039.009033203125
2016-07-22,3012.81591796875
2016-07-25,3015.827880859375
2016-07-26,3050.166015625
2016-07-27,2991.9990234375
2016-07-28,2994.322998046875
2016-07-29,2979.339111328125
2016-08-01,2953.385009765625
2016-08-02,2971.279052734375
2016-08-03,2978.4609375
2016-08-04,2982.426025390625
2016-08-05,2976.696044921875
2016-08-08,3004.277099609375
2016-08-09,3025.680908203125
2016-08-10,3018.74609375
2016-08-11,3002.637939453125
2016-08-12,3050.6669921875
2016-08-15,3125.195068359375
2016-08-16,3110.037109375
2016-08-17,3109.554931640625
2016-08-18,3104.114013671875
2016-08-19,3108.10205078125
2016-08-22,3084.804931640625
2016-08-23,3089.7060546875
2016-08-24,3085.8798828125
2016-08-25,3068.3291015625
2016-08-26,3070.30908203125
2016-08-29,3070.027099609375
2016-08-30,3074.677001953125
2016-08-31,3085.490966796875
2016-09-01,3063.304931640625
2016-09-02,3067.35205078125
2016-09-05,3072.094970703125
2016-09-06,3090.712890625
2016-09-07,3091.927978515625
2016-09-08,3095.9541015625
2016-09-09,3078.85498046875
2016-09-12,3021.97705078125
2016-09-13,3023.510009765625
2016-09-14,3002.84912109375
2016-09-19,3026.051025390625
2016-09-20,3023.0
2016-09-21,3025.8740234375
2016-09-22,3042.31298828125
2016-09-23,3033.89599609375
2016-09-26,2980.429931640625
2016-09-27,2998.172119140625
2016-09-28,2987.85791015625
2016-09-29,2998.48291015625
2016-09-30,3004.702880859375
2016-10-10,3048.14306640625
2016-10-11,3065.25
2016-10-12,3058.498046875
2016-10-13,3061.345947265625
2016-10-14,3063.80908203125
2016-10-17,3041.166015625
2016-10-18,3083.875
2016-10-19,3084.718994140625
2016-10-20,3084.4580078125
2016-10-21,3090.94091796875
2016-10-24,3128.2470703125
2016-10-25,3131.93896484375
2016-10-26,3116.31201171875
2016-10-27,3112.35009765625
2016-10-28,3104.27001953125
2016-10-31,3100.491943359375
2016-11-01,3122.43603515625
2016-11-02,3102.73291015625
2016-11-03,3128.93603515625
2016-11-04,3125.31689453125
2016-11-07,3133.3330078125
2016-11-08,3147.887939453125
2016-11-09,3128.3701171875
2016-11-10,3171.281982421875
2016-11-11,3196.0439453125
2016-11-14,3210.37109375
2016-11-15,3206.986083984375
2016-11-16,3205.056884765625
2016-11-17,3208.452880859375
2016-11-18,3192.85595703125
2016-11-21,3218.14794921875
2016-11-22,3248.35205078125
2016-11-23,3241.136962890625
2016-11-24,3241.736083984375
2016-11-25,3261.93798828125
2016-11-28,3277.0
2016-11-29,3282.924072265625
2016-11-30,3250.033935546875
2016-12-01,3273.30908203125
2016-12-02,3243.843017578125
2016-12-05,3204.708984375
2016-12-06,3199.64697265625
2016-12-07,3222.241943359375
2016-12-08,3215.365966796875
2016-12-09,3232.883056640625
2016-12-12,3152.969970703125
2016-12-13,3155.037109375
2016-12-14,3140.531005859375
2016-12-15,3117.677001953125
2016-12-16,3122.98193359375
2016-12-19,3118.0849609375
2016-12-20,3102.8759765625
2016-12-21,3137.429931640625
2016-12-22,3139.55810546875
2016-12-23,3110.154052734375
2016-12-26,3122.569091796875
2016-12-27,3114.6640625
2016-12-28,3102.236083984375
2016-12-29,3096.096923828125
2016-12-30,3103.636962890625
2017-01-03,3135.9208984375
2017-01-04,3158.7939453125
2017-01-05,3165.410888671875
2017-01-06,3154.321044921875
2017-01-09,3171.236083984375
2017-01-10,3161.6708984375
2017-01-11,3136.75390625
2017-01-12,3119.2890625
2017-01-13,3112.763916015625
2017-01-16,3103.427978515625
2017-01-17,3108.77490234375
2017-01-18,3113.011962890625
2017-01-19,3101.299072265625
2017-01-20,3123.138916015625
2017-01-23,3136.77490234375
2017-01-24,3142.552978515625
2017-01-25,3149.554931640625
2017-01-26,3159.166015625
2017-02-03,3140.169921875
2017-02-06,3156.98388671875
2017-02-07,3153.087890625
2017-02-08,3166.98193359375
2017-02-09,3183.178955078125
2017-02-10,3196.698974609375
2017-02-13,3216.839111328125
2017-02-14,3217.927978515625
2017-02-15,3212.986083984375
2017-02-16,3229.617919921875
2017-02-17,3202.075927734375
2017-02-20,3239.9609375
2017-02-21,3253.325927734375
2017-02-22,3261.218017578125
2017-02-23,3251.375
2017-02-24,3253.43310546875
2017-02-27,3228.659912109375
2017-02-28,3241.73291015625
2017-03-01,3246.93408203125
2017-03-02,3230.028076171875
2017-03-03,3218.31201171875
2017-03-06,3233.865966796875
2017-03-07,3242.406005859375
2017-03-08,3240.6650390625
2017-03-09,3216.74609375
2017-03-10,3212.760009765625
2017-03-13,3237.02392578125
2017-03-14,3239.327880859375
2017-03-15,3241.760009765625
2017-03-16,3268.93505859375
2017-03-17,3237.447021484375
2017-03-20,3250.80810546875
2017-03-21,3261.611083984375
2017-03-22,3245.219970703125
2017-03-23,3248.550048828125
2017-03-24,3269.445068359375
2017-03-27,3266.955078125
2017-03-28,3252.947998046875
2017-03-29,3241.31396484375
2017-03-30,3210.237060546875
2017-03-31,3222.513916015625
2017-04-05,3270.304931640625
2017-04-06,3281.0048828125
2017-04-07,3286.615966796875
2017-04-10,3269.39306640625
2017-04-11,3288.966064453125
2017-04-12,3273.830078125
2017-04-13,3275.9599609375
2017-04-14,3244.48291015625
2017-04-17,3222.1669921875
2017-04-18,3196.712890625
2017-04-19,3170.68701171875
2017-04-20,3172.10009765625
2017-04-21,3173.15087890625
2017-04-24,3129.531005859375
2017-04-25,3134.56689453125
2017-04-26,3140.846923828125
2017-04-27,3152.18701171875
2017-04-28,3154.657958984375
2017-05-02,3143.7119140625
2017-05-03,3135.345947265625
2017-05-04,3127.368896484375
2017-05-05,3103.0380859375
2017-05-08,3078.613037109375
2017-05-09,3080.527099609375
2017-05-10,3052.784912109375
2017-05-11,3061.5
2017-05-12,3083.512939453125
2017-05-15,3090.22900390625
2017-05-16,3112.964111328125
2017-05-17,3104.44189453125
2017-05-18,3090.138916015625
2017-05-19,3090.631103515625
2017-05-22,3075.676025390625
2017-05-23,3061.947021484375
2017-05-24,3064.075927734375
2017-05-25,3107.8310546875
2017-05-26,3110.05908203125
2017-05-31,3117.177978515625
2017-06-01,3102.623046875
2017-06-02,3105.5400390625
2017-06-05,3091.656005859375
2017-06-06,3102.1259765625
2017-06-07,3140.324951171875
2017-06-08,3150.333984375
2017-06-09,3158.39990234375
2017-06-12,3139.876953125
2017-06-13,3153.742919921875
2017-06-14,3130.674072265625
2017-06-15,3132.486083984375
2017-06-16,3123.166015625
2017-06-19,3144.3740234375
2017-06-20,3140.013916015625
2017-06-21,3156.2119140625
2017-06-22,3147.452880859375
2017-06-23,3157.873046875
2017-06-26,3185.444091796875
2017-06-27,3191.197021484375
2017-06-28,3173.200927734375
2017-06-29,3188.06298828125
2017-06-30,3192.427001953125
2017-07-03,3195.912109375
2017-07-04,3182.803955078125
2017-07-05,3207.134033203125
2017-07-06,3212.444091796875
2017-07-07,3217.95703125
2017-07-10,3212.632080078125
2017-07-11,3203.0380859375
2017-07-12,3197.5439453125
2017-07-13,3218.1630859375
2017-07-14,3222.4169921875
2017-07-17,3176.465087890625
2017-07-18,3187.56689453125
2017-07-19,3230.97607421875
2017-07-20,3244.864990234375
2017-07-21,3237.98193359375
2017-07-24,3250.59912109375
2017-07-25,3243.68896484375
2017-07-26,3247.675048828125
2017-07-27,3249.781005859375
2017-07-28,3253.239990234375
2017-07-31,3273.028076171875
2017-08-01,3292.637939453125
2017-08-02,3285.056884765625
2017-08-03,3272.928955078125
2017-08-04,3262.0810546875
2017-08-07,3279.45703125
2017-08-08,3281.873046875
2017-08-09,3275.572998046875
2017-08-10,3261.7490234375
2017-08-11,3208.541015625
2017-08-14,3237.360107421875
2017-08-15,3251.261962890625
2017-08-16,3246.450927734375
2017-08-17,3268.429931640625
2017-08-18,3268.72412109375
2017-08-21,3286.906005859375
2017-08-22,3290.22607421875
2017-08-23,3287.705078125
2017-08-24,3271.511962890625
2017-08-25,3331.52197265625
2017-08-28,3362.65087890625
2017-08-29,3365.22607421875
2017-08-30,3363.626953125
2017-08-31,3360.81005859375
2017-09-01,3367.118896484375
2017-09-04,3379.8359375
2017-09-05,3384.31689453125
2017-09-06,3385.388916015625
2017-09-07,3365.4970703125
2017-09-08,3365.242919921875
2017-09-11,3376.4189453125
2017-09-12,3379.488037109375
2017-09-13,3384.14697265625
2017-09-14,3371.426025390625
2017-09-15,3353.618896484375
2017-09-18,3362.85888671875
2017-09-19,3356.844970703125
2017-09-20,3365.99609375
2017-09-21,3357.81201171875
2017-09-22,3352.529052734375
2017-09-25,3341.549072265625
2017-09-26,3343.5830078125
2017-09-27,3345.27197265625
2017-09-28,3339.64208984375
2017-09-29,3348.943115234375
2017-10-09,3374.3779296875
2017-10-10,3382.988037109375
2017-10-11,3388.283935546875
2017-10-12,3386.10009765625
2017-10-13,3390.52294921875
2017-10-16,3378.469970703125
2017-10-17,3372.041015625
2017-10-18,3381.7939453125
2017-10-19,3370.172119140625
2017-10-20,3378.64794921875
2017-10-23,3380.698974609375
2017-10-24,3388.248046875
2017-10-25,3396.89794921875
2017-10-26,3407.56689453125
2017-10-27,3416.81201171875
